INLA.max.edge,sigma2x.true,boundary.splitter,beta0.true,kappa.true,folder_string,FEM.approx.mesh,OmegaArea,MeshExact,Voronoi,DualMesh,DualMeshExtra,DualMeshExtraMeshMapped,BarycentricPointSpread,BarycentricPointSpreadManyPoints,AvgDetMethods
4,0.5,1,0,1.4142135623731,20191023_0945_iHcBtj,TRUE,256,1.6519453587421e-07,2.44761307182099e-07,2.45096369494277e-07,2.28141769601024e-07,2.36048334070902e-07,2.35690667329075e-07,2.35911291139906e-07,2.38788375120904e-07
4,0.5,1,0,2.82842712474619,20191023_0945_iHcBtj,TRUE,256,3.71784820077083e-08,4.86286010531901e-08,4.82413119721056e-08,4.48474067232993e-08,4.59083560047616e-08,4.58371930134748e-08,4.58855263805176e-08,4.6656373207843e-08
4,0.5,1,0,1.88561808316413,20191023_0945_iHcBtj,TRUE,256,8.87206910970118e-08,1.26740370640576e-07,1.2620480740771e-07,1.17143996949016e-07,1.20891801708448e-07,1.20703961164684e-07,1.20826360879334e-07,1.22588928955951e-07
4,0.5,1,0,3.77123616632825,20191023_0945_iHcBtj,TRUE,256,2.02873842835004e-08,2.49154526252794e-08,2.47127923770718e-08,2.30442376636364e-08,2.34327687269301e-08,2.33972698476043e-08,2.34216455981795e-08,2.38338042816619e-08
4,0.5,1,0,5.65685424949238,20191023_0945_iHcBtj,TRUE,256,8.77963162490386e-09,1.00900605867117e-08,1.00199867188933e-08,9.38151101171971e-09,9.46710857117064e-09,9.45329288345921e-09,9.46280392023559e-09,9.63402850444526e-09
4,0.5,1,0,11.3137084989848,20191023_0945_iHcBtj,TRUE,256,2.15792347211879e-09,2.3507280397715e-09,2.33895228705516e-09,2.19782047646283e-09,2.20337991345832e-09,2.20028319187697e-09,2.20240422340958e-09,2.24274244275929e-09
4,1,1,0,0.353553390593274,20191023_0945_iHcBtj,TRUE,256,8.70149224930596e-06,1.27184915718171e-05,1.287714857626e-05,1.22481917976577e-05,1.26598107688726e-05,1.26391469149564e-05,1.26485732438972e-05,1.27047335689302e-05
4,1,1,0,0.471404520791032,20191023_0945_iHcBtj,TRUE,256,5.1907752022164e-06,8.67771854500509e-06,8.78868081360743e-06,8.25697750180335e-06,8.60850925286108e-06,8.59529970193461e-06,8.60126397483028e-06,8.6492288666791e-06
4,1,1,0,0.707106781186548,20191023_0945_iHcBtj,TRUE,256,2.19213380678772e-06,4.29187870835514e-06,4.34493701253031e-06,4.007983018775e-06,4.23076137830227e-06,4.22433555696097e-06,4.22784245995255e-06,4.25838202364426e-06
4,1,1,0,0.942809041582063,20191023_0945_iHcBtj,TRUE,256,1.14377460422433e-06,2.45646725845412e-06,2.46596871287775e-06,2.24654545655703e-06,2.38904481090029e-06,2.38529430823181e-06,2.38750514783286e-06,2.41197925759845e-06
4,1,1,0,1.4142135623731,20191023_0945_iHcBtj,TRUE,256,4.33496651354838e-07,9.3660676882353e-07,9.26852899672363e-07,8.3522866767197e-07,8.91258055893801e-07,8.89726211321769e-07,8.90732298405954e-07,9.0414805621924e-07
4,1,1,0,2.82842712474619,20191023_0945_iHcBtj,TRUE,256,8.3057192108166e-08,1.35537592025285e-07,1.32962658445316e-07,1.208519874607e-07,1.26490535700744e-07,1.26267833612841e-07,1.26425383384085e-07,1.28865670825166e-07
4,1,1,0,1.88561808316413,20191023_0945_iHcBtj,TRUE,256,2.15876666163397e-07,4.2663864882769e-07,4.19375315776197e-07,3.77752555056124e-07,4.01278635515532e-07,4.00558628848783e-07,4.01054973552376e-07,4.08125955851556e-07
4,1,1,0,3.77123616632825,20191023_0945_iHcBtj,TRUE,256,4.34766185940214e-08,6.21798940980737e-08,6.11361666607132e-08,5.60882685219734e-08,5.79716967071348e-08,5.78749072445426e-08,5.79433675460394e-08,5.90720619798619e-08
4,1,1,0,5.65685424949238,20191023_0945_iHcBtj,TRUE,256,1.81548867612051e-08,2.26224595633842e-08,2.23460096259583e-08,2.07356145783342e-08,2.11173590242074e-08,2.10848044117299e-08,2.11076144133471e-08,2.15124948296708e-08
4,1,1,0,11.3137084989848,20191023_0945_iHcBtj,TRUE,256,4.35357836445489e-09,4.85295128693653e-09,4.82016075741717e-09,4.51773516402477e-09,4.54134474749363e-09,4.53486901611534e-09,4.53933521499599e-09,4.62398970392083e-09
3,0.1,1,0,0.353553390593274,20191023_0945_iHcBtj,TRUE,256,3.13588907066758e-07,3.25211562253758e-07,3.25555130084004e-07,3.20810356529594e-07,3.21441512187702e-07,3.21223469547067e-07,3.21298654684151e-07,3.22916025511061e-07
3,0.1,1,0,0.471404520791032,20191023_0945_iHcBtj,TRUE,256,2.00972546653996e-07,2.11218581247292e-07,2.11373701679233e-07,2.07527935030853e-07,2.08061368199977e-07,2.07927104602009e-07,2.07974090680468e-07,2.09269899009142e-07
3,0.1,1,0,0.707106781186548,20191023_0945_iHcBtj,TRUE,256,9.95845065586653e-08,1.07161992703214e-07,1.07200004370285e-07,1.04347493891739e-07,1.04733760296998e-07,1.04669585039469e-07,1.04693487838648e-07,1.05634006620804e-07
3,0.1,1,0,0.942809041582063,20191023_0945_iHcBtj,TRUE,256,5.90663158448368e-08,6.48241068328709e-08,6.4732852546338e-08,6.25681627156526e-08,6.28491140249793e-08,6.28093671724218e-08,6.28264924472511e-08,6.35401698935146e-08
3,0.1,1,0,1.4142135623731,20191023_0945_iHcBtj,TRUE,256,2.73864913735298e-08,3.08580890928606e-08,3.06509103963216e-08,2.92904906797845e-08,2.94457881391596e-08,2.94255859322292e-08,2.94362012148692e-08,2.98910822134724e-08
3,0.1,1,0,2.82842712474619,20191023_0945_iHcBtj,TRUE,256,6.9951863983456e-09,8.03348669539282e-09,7.85347015068111e-09,7.37669437150966e-09,7.40996946988503e-09,7.40421061934394e-09,7.40790488418347e-09,7.5760619262139e-09
3,0.1,1,0,1.88561808316413,20191023_0945_iHcBtj,TRUE,256,1.56254277866776e-08,1.78369082321479e-08,1.76100708096041e-08,1.66948019967346e-08,1.67844456691612e-08,1.67722121421476e-08,1.67793526631851e-08,1.7091597986215e-08
3,0.1,1,0,3.77123616632825,20191023_0945_iHcBtj,TRUE,256,3.93784126808365e-09,4.51056507241651e-09,4.3825712319042e-09,4.09728444349271e-09,4.11145374239873e-09,4.10817053846931e-09,4.11035958708245e-09,4.21299846368767e-09
3,0.1,1,0,5.65685424949238,20191023_0945_iHcBtj,TRUE,256,1.74912704937543e-09,1.99004993372695e-09,1.92193649192065e-09,1.78920119594906e-09,1.79279818885986e-09,1.79133928257848e-09,1.79234192929833e-09,1.84097415705403e-09
3,0.1,1,0,11.3137084989848,20191023_0945_iHcBtj,TRUE,256,4.37463310060689e-10,4.93817420436415e-10,4.74664264481655e-10,4.40440206626945e-10,4.40703539782855e-10,4.40341940333725e-10,4.40595689870283e-10,4.5328740015875e-10
3,0.2,1,0,0.353553390593274,20191023_0945_iHcBtj,TRUE,256,7.06129853677007e-07,7.50795323199756e-07,7.51674671649387e-07,7.39087670268351e-07,7.41995581944765e-07,7.41492254512913e-07,7.41667139471845e-07,7.45449972764541e-07
3,0.2,1,0,0.471404520791032,20191023_0945_iHcBtj,TRUE,256,4.49999700162719e-07,4.89874915415525e-07,4.90224137319554e-07,4.79927245584598e-07,4.824008394407e-07,4.82089442582012e-07,4.82199667361103e-07,4.85254621140145e-07
3,0.2,1,0,0.707106781186548,20191023_0945_iHcBtj,TRUE,256,2.19749684947666e-07,2.48973109986001e-07,2.4901098128817e-07,2.41418340205382e-07,2.43196086149517e-07,2.43043658323264e-07,2.43102687630121e-07,2.45322061032697e-07
3,0.2,1,0,0.942809041582063,20191023_0945_iHcBtj,TRUE,256,1.28953687972675e-07,1.50842320994436e-07,1.50524474785018e-07,1.44803943928366e-07,1.46093492853651e-07,1.45998533479641e-07,1.46040984245514e-07,1.47732532112171e-07
3,0.2,1,0,1.4142135623731,20191023_0945_iHcBtj,TRUE,256,5.8642188445566e-08,7.1206867528185e-08,7.0597311800646e-08,6.71096573765234e-08,6.78114742016013e-08,6.77634768108096e-08,6.77894318121871e-08,6.88621021216111e-08
3,0.2,1,0,2.82842712474619,20191023_0945_iHcBtj,TRUE,256,1.44569977104192e-08,1.76248854036587e-08,1.71741466027067e-08,1.60689995555682e-08,1.62115368885023e-08,1.61986161370619e-08,1.62070204733817e-08,1.65830681049859e-08
3,0.2,1,0,1.88561808316413,20191023_0945_iHcBtj,TRUE,256,3.29488150394273e-08,4.04972224752083e-08,3.98730645864065e-08,3.76111032344713e-08,3.80081221151349e-08,3.79795586814394e-08,3.79966038385244e-08,3.8721466916419e-08
3,0.2,1,0,3.77123616632825,20191023_0945_iHcBtj,TRUE,256,8.04766828680616e-09,9.64249595822642e-09,9.34143146928948e-09,8.70857720080935e-09,8.7680593258046e-09,8.76091789349532e-09,8.76572400906853e-09,8.98848013756227e-09
3,0.2,1,0,5.65685424949238,20191023_0945_iHcBtj,TRUE,256,3.53685862312885e-09,4.13012874911105e-09,3.98069602470792e-09,3.69991265878911e-09,3.71474310950173e-09,3.711681693554e-09,3.71379613676742e-09,3.81568050359029e-09
3,0.2,1,0,11.3137084989848,20191023_0945_iHcBtj,TRUE,256,8.77524613536375e-10,9.98501637355559e-10,9.59046459939093e-10,8.89485815344507e-10,8.90565400579748e-10,8.89830787221564e-10,8.90347076217056e-10,9.16096456284574e-10
3,0.5,1,0,0.353553390593274,20191023_0945_iHcBtj,TRUE,256,2.51657480487537e-06,2.88719862929451e-06,2.89107130094297e-06,2.82392544876847e-06,2.85149056152037e-06,2.849567898914e-06,2.85024670681635e-06,2.86554944457457e-06
3,0.5,1,0,0.471404520791032,20191023_0945_iHcBtj,TRUE,256,1.57830988843773e-06,1.91375813024924e-06,1.91440494669251e-06,1.85822417213052e-06,1.88197149389534e-06,1.88076444752226e-06,1.88120160875447e-06,1.89390738609246e-06
3,0.5,1,0,0.707106781186548,20191023_0945_iHcBtj,TRUE,256,7.40570642784527e-07,9.82030488719209e-07,9.81569179820733e-07,9.40510683124856e-07,9.57547601103911e-07,9.56915964733302e-07,9.57179904912376e-07,9.66363694296932e-07
3,0.5,1,0,0.942809041582063,20191023_0945_iHcBtj,TRUE,256,4.20797570531614e-07,5.98280046748965e-07,5.95647667431791e-07,5.65202277713273e-07,5.77493748237367e-07,5.77092896986689e-07,5.77286334939233e-07,5.84382905799746e-07
3,0.5,1,0,1.4142135623731,20191023_0945_iHcBtj,TRUE,256,1.8044057472424e-07,2.7506027118509e-07,2.71026946027453e-07,2.53836317550493e-07,2.60225812595385e-07,2.60026136318595e-07,2.60141509321968e-07,2.64571714542091e-07
3,0.5,1,0,2.82842712474619,20191023_0945_iHcBtj,TRUE,256,3.99286037635932e-08,5.81474989580973e-08,5.60956775337553e-08,5.19202390615216e-08,5.30185886918706e-08,5.29735651571532e-08,5.30038546755465e-08,5.4317495978136e-08
3,0.5,1,0,1.88561808316413,20191023_0945_iHcBtj,TRUE,256,9.6751776078699e-08,1.48567229806065e-07,1.44989399643891e-07,1.34861043971505e-07,1.38258145641286e-07,1.38145581475467e-07,1.38216424337681e-07,1.41063417770488e-07
3,0.5,1,0,3.77123616632825,20191023_0945_iHcBtj,TRUE,256,2.14819244823632e-08,2.94128513637434e-08,2.82443959079503e-08,2.61203349457915e-08,2.65494800607076e-08,2.65267948340152e-08,2.65424103271446e-08,2.72526233878299e-08
3,0.5,1,0,5.65685424949238,20191023_0945_iHcBtj,TRUE,256,9.14167034499145e-09,1.15314749016334e-08,1.10485807480708e-08,1.02222498334747e-08,1.03225910795071e-08,1.03138287258852e-08,1.03199538235398e-08,1.06121752094022e-08
3,0.5,1,0,11.3137084989848,20191023_0945_iHcBtj,TRUE,256,2.21380439482161e-09,2.5794672806032e-09,2.47224348942164e-09,2.28975719136919e-09,2.29675366735304e-09,2.29483630409212e-09,2.29618885827245e-09,2.36332847799975e-09
3,1,1,0,0.353553390593274,20191023_0945_iHcBtj,TRUE,256,9.13187356725089e-06,1.1958129592336e-05,1.19666475679776e-05,1.15588566537447e-05,1.17820815344008e-05,1.17742785408301e-05,1.17771035849061e-05,1.1849370229437e-05
3,1,1,0,0.471404520791032,20191023_0945_iHcBtj,TRUE,256,5.58971696782466e-06,8.19201198052381e-06,8.17556059524762e-06,7.82400247859211e-06,8.02026725833632e-06,8.015228487862e-06,8.01710354564865e-06,8.08070414890733e-06
3,1,1,0,0.707106781186548,20191023_0945_iHcBtj,TRUE,256,2.45980245813435e-06,4.28085432054573e-06,4.27430431853051e-06,4.01885580503499e-06,4.1605905368371e-06,4.15765265896656e-06,4.15897126008248e-06,4.20245523169353e-06
3,1,1,0,0.942809041582063,20191023_0945_iHcBtj,TRUE,256,1.32404113092453e-06,2.63965127188085e-06,2.61631313880798e-06,2.43028926594659e-06,2.53172991945202e-06,2.52979139313025e-06,2.53081188745847e-06,2.56528389094933e-06
3,1,1,0,1.4142135623731,20191023_0945_iHcBtj,TRUE,256,5.1400317994042e-07,1.15629113855244e-06,1.12548089525275e-06,1.03121635394589e-06,1.07988515391756e-06,1.07893751372131e-06,1.07953714974098e-06,1.10049942039521e-06
3,1,1,0,2.82842712474619,20191023_0945_iHcBtj,TRUE,256,9.45485309365373e-08,1.84718864983454e-07,1.7499082312232e-07,1.5941777811134e-07,1.65688869358031e-07,1.65533652787229e-07,1.65643309709336e-07,1.70248614162013e-07
3,1,1,0,1.88561808316413,20191023_0945_iHcBtj,TRUE,256,2.54447867116951e-07,5.68434568950478e-07,5.45382444036113e-07,4.97074153249035e-07,5.20309945357639e-07,5.19825970159906e-07,5.20154848671893e-07,5.32444576538388e-07
3,1,1,0,3.77123616632825,20191023_0945_iHcBtj,TRUE,256,4.79955908984038e-08,8.18084049464006e-08,7.73639009311986e-08,7.06910904916774e-08,7.28767299873297e-08,7.28100134196385e-08,7.28574291037949e-08,7.49850173738031e-08
3,1,1,0,5.65685424949238,20191023_0945_iHcBtj,TRUE,256,1.93391710482186e-08,2.76869913195518e-08,2.62672408960483e-08,2.41296463787736e-08,2.45857471513982e-08,2.45640348222577e-08,2.45794648799302e-08,2.53124311491236e-08
3,1,1,0,11.3137084989848,20191023_0945_iHcBtj,TRUE,256,4.49597864774101e-09,5.44776807899486e-09,5.20342415134025e-09,4.80842923962023e-09,4.83763457543796e-09,4.83353312927175e-09,4.83644146139872e-09,4.98031892285908e-09
2,0.1,1,0,0.353553390593274,20191023_0945_iHcBtj,TRUE,256,3.14634255138259e-07,3.22351152606361e-07,3.22257569482918e-07,3.19113566340253e-07,3.19380828499975e-07,3.19116593756105e-07,3.19471447858142e-07,3.20503342244638e-07
2,0.1,1,0,0.471404520791032,20191023_0945_iHcBtj,TRUE,256,2.02065107100129e-07,2.08996612724847e-07,2.08883997249563e-07,2.06329953897854e-07,2.06567214455982e-07,2.064083284819e-07,2.06622281368891e-07,2.07479114455502e-07
2,0.1,1,0,0.707106781186548,20191023_0945_iHcBtj,TRUE,256,1.00531421126818e-07,1.05807610576383e-07,1.057962442057e-07,1.03927507496695e-07,1.04108522937115e-07,1.04024977932216e-07,1.04133703371869e-07,1.04749394507107e-07
2,0.1,1,0,0.942809041582063,20191023_0945_iHcBtj,TRUE,256,5.98763346476735e-08,6.41003764438778e-08,6.40440350189805e-08,6.25912530803784e-08,6.27314611128169e-08,6.26800331537577e-08,6.27457648179926e-08,6.32291734448265e-08
2,0.1,1,0,1.4142135623731,20191023_0945_iHcBtj,TRUE,256,2.79287983169315e-08,3.07445426343018e-08,3.0627549723361e-08,2.96539083041868e-08,2.97415605998811e-08,2.97158990504727e-08,2.97478756704926e-08,3.00780064310936e-08
2,0.1,1,0,2.82842712474619,20191023_0945_iHcBtj,TRUE,256,7.15681633596798e-09,8.18647195276609e-09,8.04897634261548e-09,7.65034861132538e-09,7.67619156099618e-09,7.66895196701313e-09,7.67771455039735e-09,7.82083579686096e-09
2,0.1,1,0,1.88561808316413,20191023_0945_iHcBtj,TRUE,256,1.59801574697106e-08,1.79345281156359e-08,1.7791666163182e-08,1.70936292883419e-08,1.71506799495404e-08,1.71352739323155e-08,1.71541920181448e-08,1.73956583428111e-08
2,0.1,1,0,3.77123616632825,20191023_0945_iHcBtj,TRUE,256,4.02095995489446e-09,4.62010907312703e-09,4.51000196761361e-09,4.25903260210956e-09,4.27161140656004e-09,4.26747968958385e-09,4.2724462079844e-09,4.3649915166237e-09
2,0.1,1,0,5.65685424949238,20191023_0945_iHcBtj,TRUE,256,1.77912533797538e-09,2.0364736490094e-09,1.970773974877e-09,1.8488188582576e-09,1.85249002927216e-09,1.85065268771599e-09,1.85284561930149e-09,1.89911810283742e-09
2,0.1,1,0,11.3137084989848,20191023_0945_iHcBtj,TRUE,256,4.4288840049414e-10,5.01101548308539e-10,4.80925721661287e-10,4.48636376603036e-10,4.48926998085367e-10,4.48471050775761e-10,4.49011012711567e-10,4.61544279350725e-10
2,0.2,1,0,0.353553390593274,20191023_0945_iHcBtj,TRUE,256,7.10698399603321e-07,7.39156385892403e-07,7.39024251130915e-07,7.31072962884922e-07,7.32302046163408e-07,7.31698590943934e-07,7.32509332146837e-07,7.34908461917936e-07
2,0.2,1,0,0.471404520791032,20191023_0945_iHcBtj,TRUE,256,4.54735286239666e-07,4.80862057717068e-07,4.80658467682149e-07,4.74135107633978e-07,4.75231871708502e-07,4.74868018090348e-07,4.75358080985211e-07,4.77355131244212e-07
2,0.2,1,0,0.707106781186548,20191023_0945_iHcBtj,TRUE,256,2.23926298725694e-07,2.4415525770456e-07,2.44166345405054e-07,2.3937621881301e-07,2.40204656517964e-07,2.40011506056436e-07,2.40262886402137e-07,2.41699069372893e-07
2,0.2,1,0,0.942809041582063,20191023_0945_iHcBtj,TRUE,256,1.32468569261622e-07,1.48680383286956e-07,1.48552274026548e-07,1.44820090676304e-07,1.45463607397291e-07,1.45344189348761e-07,1.45496870994122e-07,1.4663093291762e-07
2,0.2,1,0,1.4142135623731,20191023_0945_iHcBtj,TRUE,256,6.09223074003052e-08,7.15205456229197e-08,7.12164678401788e-08,6.87380701467891e-08,6.91402767863436e-08,6.90806904362709e-08,6.91550150343246e-08,6.99317897839785e-08
2,0.2,1,0,2.82842712474619,20191023_0945_iHcBtj,TRUE,256,1.50750968250205e-08,1.85424593494947e-08,1.81941210832516e-08,1.72432517533864e-08,1.7358453835459e-08,1.7342218771247e-08,1.73619242691517e-08,1.768959826608e-08
2,0.2,1,0,1.88561808316413,20191023_0945_iHcBtj,TRUE,256,3.43938810105374e-08,4.1512157619208e-08,4.1137982196322e-08,3.93945363481912e-08,3.9654500578334e-08,3.96190077749736e-08,3.96626666744813e-08,4.02279433395913e-08
2,0.2,1,0,3.77123616632825,20191023_0945_iHcBtj,TRUE,256,8.34637593893073e-09,1.02142229046458e-08,9.94736059539611e-09,9.37265093743501e-09,9.42762483380477e-09,9.41861274217161e-09,9.42948138094891e-09,9.63601157617897e-09
2,0.2,1,0,5.65685424949238,20191023_0945_iHcBtj,TRUE,256,3.63279961166012e-09,4.33975265139049e-09,4.19122996380882e-09,3.92663810724235e-09,3.94233334331659e-09,3.93847412347678e-09,3.94309493784685e-09,4.04233884635751e-09
2,0.2,1,0,11.3137084989848,20191023_0945_iHcBtj,TRUE,256,8.91171300835287e-10,1.02342395946776e-09,9.81444070967763e-10,9.15171909342125e-10,9.16415913208119e-10,9.1549232498363e-10,9.16588102882016e-10,9.42239418634933e-10
2,0.5,1,0,0.353553390593274,20191023_0945_iHcBtj,TRUE,256,2.55662899679623e-06,2.78286828858686e-06,2.78337396288719e-06,2.74493101894723e-06,2.75644627412249e-06,2.75419085294201e-06,2.75721801944497e-06,2.76668410516091e-06
2,0.5,1,0,0.471404520791032,20191023_0945_iHcBtj,TRUE,256,1.61923192131354e-06,1.831342678997e-06,1.83127186019749e-06,1.79891689214625e-06,1.80929523849446e-06,1.80792007205676e-06,1.80976814438826e-06,1.81773138400936e-06
2,0.5,1,0,0.707106781186548,20191023_0945_iHcBtj,TRUE,256,7.75955892499072e-07,9.42049500637362e-07,9.42479717505286e-07,9.18526234284778e-07,9.26343569369364e-07,9.25594996194404e-07,9.26569191868833e-07,9.3232264941145e-07
2,0.5,1,0,0.942809041582063,20191023_0945_iHcBtj,TRUE,256,4.49745364681236e-07,5.83278018224927e-07,5.82768872451548e-07,5.63971541561848e-07,5.70095192661243e-07,5.69626792168483e-07,5.70226499726696e-07,5.74843748591585e-07
2,0.5,1,0,1.4142135623731,20191023_0945_iHcBtj,TRUE,256,1.98226757477578e-07,2.83623971844707e-07,2.81954684924879e-07,2.69726705534062e-07,2.73546334084596e-07,2.73312653648117e-07,2.73605206125833e-07,2.76803089871566e-07
2,0.5,1,0,2.82842712474619,20191023_0945_iHcBtj,TRUE,256,4.41236016388735e-08,6.76753160519581e-08,6.59455829455922e-08,6.20055205303122e-08,6.29940457287955e-08,6.29362931739623e-08,6.30068165645269e-08,6.42505083437699e-08
2,0.5,1,0,1.88561808316413,20191023_0945_iHcBtj,TRUE,256,1.07466449557804e-07,1.6217751440986e-07,1.60105951241823e-07,1.51916479596933e-07,1.54325259209973e-07,1.54188970865434e-07,1.5435742549106e-07,1.56655064267887e-07
