INLA.max.edge,sigma2x.true,boundary.splitter,beta0.true,kappa.true,folder_string,FEM.approx.mesh,OmegaArea,MeshExact,Voronoi,DualMesh,DualMeshExtra,DualMeshExtraMeshMapped,BarycentricPointSpread,BarycentricPointSpreadManyPoints,AvgDetMethods
3,0.2,1,0,3.77123616632825,20191023_0945_iHcBtj,TRUE,256,1.21795950440671e-07,7.22734269704173e-08,7.41916136743006e-08,7.94034527418538e-08,7.39779882471559e-08,7.5334848666959e-08,7.46237272688516e-08,7.40768227624386e-08
3,0.2,1,0,5.65685424949238,20191023_0945_iHcBtj,TRUE,256,1.4440695147297e-07,1.14468593888066e-07,1.1587983037698e-07,1.19220952001402e-07,1.15716196134037e-07,1.17378163500825e-07,1.16510795240629e-07,1.15988731455461e-07
3,0.2,1,0,11.3137084989848,20191023_0945_iHcBtj,TRUE,256,1.6195900990872e-07,1.52659048396795e-07,1.53194445902396e-07,1.54265755587935e-07,1.53137755116499e-07,1.55018636711213e-07,1.54040990538578e-07,1.53609047771023e-07
3,0.5,1,0,0.353553390593274,20191023_0945_iHcBtj,TRUE,256,5.84239788050478e-09,4.30470236614582e-08,4.36890481753399e-08,3.01302557362657e-08,4.33786524490403e-08,4.20650813035594e-08,4.27383901412905e-08,4.29818174223759e-08
3,0.5,1,0,0.471404520791032,20191023_0945_iHcBtj,TRUE,256,1.56876058662222e-08,6.87102668816794e-08,6.8911214570186e-08,4.60536466842274e-08,6.85373148505681e-08,6.68618496137495e-08,6.77251938290119e-08,6.81470442368596e-08
3,0.5,1,0,0.707106781186548,20191023_0945_iHcBtj,TRUE,256,5.51052626412127e-08,8.71323620184921e-08,8.43505829138811e-08,5.10425633630309e-08,8.43428384859673e-08,8.24771949344102e-08,8.34383445324613e-08,8.43411521804782e-08
3,0.5,1,0,0.942809041582063,20191023_0945_iHcBtj,TRUE,256,1.21071758976114e-07,6.10183158135741e-08,5.66040220433921e-08,2.7557506271044e-08,5.67940819453336e-08,5.52670200322498e-08,5.60625389706926e-08,5.71319585965562e-08
3,0.5,1,0,1.4142135623731,20191023_0945_iHcBtj,TRUE,256,2.9691229056553e-07,8.93668288915587e-10,2.43907435805244e-10,2.83683139310917e-09,2.78805315858786e-10,1.84136763259547e-10,2.31985104487074e-10,3.31313118269509e-10
3,0.5,1,0,2.82842712474619,20191023_0945_iHcBtj,TRUE,256,7.46182474978195e-07,3.02754129724794e-07,3.16447382548908e-07,3.59565841461404e-07,3.14948168849821e-07,3.18071865353902e-07,3.16404478721277e-07,3.13700135995971e-07
3,0.5,1,0,1.88561808316413,20191023_0945_iHcBtj,TRUE,256,4.76006868439693e-07,4.27096233302986e-08,4.92042206822737e-08,7.80726194355617e-08,4.85934104063996e-08,4.99223690003671e-08,4.92100584971226e-08,4.78899815519409e-08
3,0.5,1,0,3.77123616632825,20191023_0945_iHcBtj,TRUE,256,9.07707648359091e-07,5.54582174273679e-07,5.68186514139204e-07,6.05724600886656e-07,5.66578179758912e-07,5.70565402578983e-07,5.68450672472837e-07,5.65658191825177e-07
3,0.5,1,0,5.65685424949238,20191023_0945_iHcBtj,TRUE,256,1.06475472147117e-06,8.5711372490315e-07,8.66644515517073e-07,8.89941867677961e-07,8.65447957615083e-07,8.70135235261343e-07,8.6767209951718e-07,8.65397040974073e-07
3,0.5,1,0,11.3137084989848,20191023_0945_iHcBtj,TRUE,256,1.18480418584924e-06,1.12178445321091e-06,1.12518615976396e-06,1.13245980518992e-06,1.12476941994559e-06,1.12990512788681e-06,1.12723133255097e-06,1.12577367945468e-06
3,1,1,0,0.353553390593274,20191023_0945_iHcBtj,TRUE,256,3.77209458469449e-08,2.98533373549317e-07,3.02471356359284e-07,2.09270305534563e-07,3.00626442591962e-07,2.95989814051887e-07,2.98365447286587e-07,2.99193246555918e-07
3,1,1,0,0.471404520791032,20191023_0945_iHcBtj,TRUE,256,1.00026708237316e-07,4.81042433781872e-07,4.81354653948148e-07,3.23292368100012e-07,4.79200912129469e-07,4.73189876791663e-07,4.76295507665369e-07,4.78211674481342e-07
